v_c,v_m,F_vmax,epsilon_B,epsilon_E,E_52,t_d,n_1,D_28,lorentz_factor
1718810411828.3894,15093226147.811754,37730801.365505345,3.8854349040227545,0.5717383961552529,80.7724918102581,67.53500967928879,1.109204674662915,91.62547515210576,802.9695960458185
15054266053608.305,362010253187274.4,176873476.62956408,1.7673065891571573,7.791929380179777,53.20299291143414,3.250321362434381,0.9308284627041612,67.24636636161495,492.05034810517685
5571891308072.469,415730995612477.3,296792888.94701046,5.125930056946452,7.591838229272489,16.88318446329143,2.610859714126213,1.110871174508623,36.210144690516834,536.1751272114967
1561298502950.0718,2195056469728919.5,269834445.1720921,9.939099478207671,8.810948698778736,66.33814614624188,1.8564071707010934,1.0316794762557793,74.25084195731083,966.82025886654
20789347036048.137,4421946706439.905,16471554689.351072,0.9391844499648174,6.332053452368315,52.62564976570663,26.288487124988993,1.0482800223174946,3.5770704015210546,561.8852216719646
5103901651870.803,312792857525440.1,1168378602.7685325,6.346350992571683,9.716445628863001,19.287363235387804,3.877497852422176,0.9668366470083307,13.892333919957833,894.9552488383262
40640012403819.97,32225565904.86801,77626014.18791682,0.6141797753108752,1.394342925028058,39.58678638955009,57.210812432559074,1.1520137622093936,28.625682891784983,770.3748046594467
815992910442.6243,311615179999999.1,1245611572.3940642,8.876527606839973,4.455058463001094,67.32990668379485,3.7420027051027174,0.9796594225650805,55.76671364282138,305.80571539202515
2351813648573.908,2711354072351.436,67787493.59500718,4.4995235514254945,3.986181017400852,79.40892956935606,30.706048032544643,0.9162945654354251,71.17719624117397,992.8981888259309
1951596146374.8213,551349210524032.2,519801118.28168696,7.170992524343991,6.446659357309805,38.8709897707063,2.7209765504167702,1.1348761439553592,49.49469301923014,502.29214865860865
1073599952519.5135,182493679249.8691,41257342.08577989,7.423543566558489,2.5629095694370156,40.15059675461998,88.85198205227033,0.8923913478716012,64.09258255646785,771.9800043631168
22439347068920.3,561344826551551.75,132005138.43148556,1.6172684804400899,5.888141096933407,58.20382249900479,1.746993771143399,0.8699138379155894,83.72957432693332,563.2045536196157
18508035854670.215,52241754105311.016,469994438.94343996,1.0090444409967423,9.65648144071436,36.40440109126983,11.721181187045739,1.0852537193702647,31.73118689774166,270.47190004968115
1002436585336.6222,75266434333.99802,274237797.84984004,8.700618886758821,1.8439109372532079,24.116710328401872,84.66435100481748,1.1271842592991357,18.77198952203449,890.0777647966701
729656845024.5891,4539507969416.992,3676111679.0614424,4.265590232811737,1.488696519503101,94.63047418051798,14.94412031782422,1.095694940451285,41.747039477017005,123.74107953635166
2260009238232.938,1629959513699.4468,108103572.83059458,5.140275959948398,0.9597182236672822,72.75479242285394,8.42240415246481,1.0697109955855182,84.42748702107617,810.5299046289144
2441896525938.259,157870426879468.88,2230891125.416518,3.4300250963325634,5.277456530643342,65.06525393996525,6.215116952790958,0.8506481841204592,39.42664517097275,169.900531553017
913395056846.6366,3520806638130.499,3184109263.8635254,5.353190290824817,6.828702799484576,96.8486588118692,63.332973209071234,1.0534835419787698,13.496177566992216,657.7164799668005
1587012108436.1904,428517289605.74207,6441312.0788648045,9.364264802302776,4.101516135375857,2.5720784650199553,59.59050671602411,1.1604782751947513,82.30746192454347,226.27724445604895
37652202959666.63,74014810792167.78,30226023.223691814,2.6657155720855754,2.4662937470614557,6.471618846100468,1.1447183793110967,0.9747518253945675,63.33547027573788,560.1555820438003
12627877551242.314,359961679082166.8,215243178.91468742,2.8122877407134528,8.707952465408253,28.61926326749704,3.135691743992004,0.9411169339340545,41.05782160218249,658.7264192236033
110812534378820.9,100461854762440.69,43678300.74306207,0.6737306647718073,4.834702538278663,21.790692750993497,2.1651333233488232,1.0370947430412294,69.33926495899908,513.0085172968345
49405790488884.06,3460440277745.9595,93820843.53329922,0.4909067200984173,4.938931448000531,48.84953401620317,20.545328836920113,1.0741284343562876,49.84138240468693,397.43490879427037
6729640533523.799,1140951741671.7668,7911395.885374616,2.9704745669167822,4.463476569121192,6.647228664944851,34.68439191306535,1.1327079964652556,98.19938952219357,263.87733098034437
5556534347069.195,131430736111762.05,12376647944.27381,4.334495139447747,3.5395824262877604,57.009815571575174,2.559660876706076,0.9423762534377109,7.922767116630231,879.2758576554858
1107709276513.4243,156605299026.19504,67242554.33152515,4.302277725796038,1.5044321620400465,55.651762514831084,64.22885250679819,1.146776547768353,93.77129165215186,344.98462515360313
1670032978610.6829,324328207729951.0,113547979.47884274,8.493285384729912,9.719619874967728,55.43168066882987,5.921510730331518,0.9136347958401901,79.88401702144708,881.904495809314
5643929168551.5205,133516698078.66621,39134686.19455727,1.9098146597921812,1.3437234990867652,42.56863831892372,41.1542288369922,1.155598915389152,82.69912972094693,438.3564337346723
3348977277297.3384,15822528657391.105,14825226.192526523,8.806361819326233,8.586309979412025,5.855377711141805,16.47157061921638,0.9084124605264627,63.44927863913552,572.0299843231173
1911435558507.6226,1218039858140040.8,666865509.9709117,8.160612628502713,7.989992150576102,19.585438191386668,2.2568169995943346,1.0291547684348126,44.851202900886754,266.2032665129161
7352238143587.995,14277940598984.588,371672943.158374,1.5128656609859317,2.8930384095269877,46.2822300142981,8.475764798397384,1.1444312351158679,61.18328731919821,183.45152394459765
996150090538.1749,2369688728619.5664,125543011.43233965,6.773142449174113,7.20515996388905,31.55365351935519,79.50647306952689,0.8013100406292857,50.89258774454438,332.21454513497076
9028851285793.238,19537141699670.996,1105068588.916163,2.7851841238619195,1.989259545245792,21.807269644723558,3.6260110325960135,0.9556565047507524,23.581943635648106,299.9189012591128
1540869110094.7734,570795704215.6381,111158161.35753067,4.594958081014938,4.656464052517809,23.130263214992254,98.4731342382216,0.8631247832290457,48.26280835756992,236.93941220931902
33636470088946.17,267838574149841.12,93509152.15631808,1.3080875989160727,3.1469311969157565,80.34009811597944,1.1267723724948773,1.0325387233448127,94.74006185943435,959.7039884942568
2471222178022.1665,216983385849025.16,805126395.0823144,3.2110217967025543,4.40949569519376,45.95572423811934,3.924546757426629,1.1437784262121413,70.97672509067095,132.48700084987286
2567394512074.8267,23319897083925.94,71976329.00275579,3.793731840236508,9.040826851681963,43.449508665585334,25.136795048211994,0.888454570973965,88.58555593668525,348.2837125446019
4354040480459.5327,380956999072566.5,640724772549.7787,4.226232388116925,3.865592082936557,82.15635997022797,1.714460637608811,1.1313052800429029,1.545241882875911,852.2376091456638
1352720264378.027,2336510500708908.5,321364455.0113717,8.450985207724626,7.903857458239155,69.58246208019736,1.8771653341114651,1.0354155227441586,95.38644638992913,521.3835125728558
3747530902845.816,3951983109644.4746,394742738.71305585,4.806582026277872,0.36355726395321974,83.58043496307658,1.5724805754142397,1.1713940442204767,62.64658182719362,947.3563684069887
3160918997876.5845,204590402212.11407,1577168.5695939525,8.571752748630749,4.364241610519669,5.104698360302119,75.75911044506334,0.93390817802341,97.3598718446711,941.9158949556522
2499252747869.621,307629964392543.4,247430194.50524592,5.500388623543056,9.634878914698973,45.72201243693925,5.744452402863749,1.0377378593551494,57.43765747334196,570.4159487000725
4362111308961.373,411399942502535.94,114125787933.6502,4.1097236682472005,5.024033048065211,85.8126521377852,2.523478075262532,0.8384108891470703,3.9054237510240437,618.7214000591898
4204277585338.2056,356039542019020.25,38673648326.33344,4.846654400788131,4.329095740430445,44.072272703816864,1.9076416381359107,1.1073724746640587,5.287432285238557,627.6760910833059
86640151226505.52,4106945313338.9785,78573522.56475064,0.2852444327121148,6.502689706608343,72.78009430867012,27.62024291074757,0.8519230608676115,62.8235127792113,302.7469626450369
1940061878425.3604,157519513996.8435,33201006.375329904,7.471761933697212,2.8313473915956147,4.481435886699968,76.71205649975603,0.9307020980289766,40.898295418808374,245.57164604988802
20160452153056.754,10336724170843.527,63539065.446048014,1.2671068102511798,9.941032310783346,30.5407824455125,24.851726439863384,0.9453182004099175,45.39583624452884,557.4835306681621
1582555107948.9778,10058818170381.705,75719711978.36734,8.680739777038475,0.34265386985636304,95.58080285361234,1.0799590969326942,1.1364719708818245,6.315141521990059,892.3717339716019
1485250032991.5745,22842107838988.605,313405605.01190853,4.890675274856977,7.446783367706523,79.06576434096061,22.793657856298058,1.0035278099569087,51.20318442644745,549.8222830278108
1284458869236.773,56298587407060.3,478109950.37504005,6.046870936742545,5.230558997190267,50.391902941289274,9.870519284680475,1.0018262489132803,55.94396658948418,311.31209371013495
1642933149718.7373,7524522226248.124,467726370.82493603,6.216082030059292,9.49797769184277,49.8222601161982,46.199978049592296,0.8580009949751561,22.18025619804329,856.2041932952837
3307989327856.8945,38177307944537.375,375849487.54263437,4.503191868468842,7.421407898849479,47.03932727977289,13.402942139568404,0.8410214352393866,34.65277455582473,615.4604457457613
1598987317369.5247,345536967115480.94,94113054099.4855,7.700060043655777,3.003131535132598,95.9646428202026,1.8274296083960107,0.9902807685815579,5.551218844679954,692.6500193102999
8016800838897.718,372459488352270.56,190380881.3642784,3.3499584191188525,5.652492511470803,17.54378896107282,2.398477634633417,0.8661910461476187,67.23956461746205,220.56824851412938
12939071260403.475,1109170547217959.6,60391452.421251796,4.331500878518928,9.001742085964496,20.02032567355546,1.5917080297988406,0.8026220278466758,69.72863576040076,821.9373626186947
5108804752912.61,142823805561889.4,3701423063.7819424,3.050659773368802,9.635577506575181,54.40325061277148,7.390153978119079,1.1914050612880105,12.065569244934613,716.5388833083034
3067146227964.3276,1821582783948.367,22161634.19418869,7.475791853247552,4.27004491696972,10.84148780402889,26.188161401458046,0.9929762742748172,51.58833321301422,860.7988647170139
749388216642.0238,1807920173291.1677,109151631.33457723,8.976331564497537,6.560940052098721,34.66762271712719,80.04669269935086,0.8617572684295529,48.151412642643464,524.5863964099609
1300522781983.9946,1170700519841676.8,511354090.5276293,8.207289927618826,6.784177185095136,42.03874295427927,2.6154569905460923,0.8399631739988288,80.85697726767013,228.78439250760118
890404935896.6807,5606017997180.921,20781024959.77879,6.780521743163264,5.122430106291674,74.59856832213795,33.104340638614836,1.1035744502801308,5.387302938407401,702.5361189045652
4063857666975.4463,269745895008.72763,22205943.750019398,2.1402993925034193,3.500066383189751,84.02844670775767,86.56484032680507,1.086991718268936,95.45711821506457,862.3863212098254
961840956671.3849,16934626337135.227,7598274249.626852,7.550317261766656,2.985575253084381,38.75903383295896,9.908232318588523,1.1517128056423214,12.764139489468377,324.89561702531864
1124908099533.5332,26560366969050.344,931464705.1367724,6.669849962755014,5.668425749830369,32.102166479613615,16.77872345362195,0.893438187233238,33.83700073726317,220.16701836088959
1618169733732.8933,2747132899590.891,16231468.300491584,9.415563436754947,4.77463320073366,12.375263693262081,28.730053143832304,1.0293941818013588,79.57921702458778,652.9888869928237
1427060292855.2344,9338100487671.484,1893829044.7422388,6.96560188631955,1.9680365531300894,75.44477296391636,8.574214352819785,0.8854065527698212,24.954552789524413,619.4024440913573
2094997566743.436,12582822683311.795,133317333.70393406,9.978651371585608,0.7266653015146357,33.64904203796361,1.6831876024173724,1.1053376107138368,78.11976191711203,882.9826311625783
988743179302.4283,19065719773657.48,70050677.59563033,9.229478128103361,6.922159281323701,59.5410556437131,21.60456746632598,0.9204554469204984,80.60816956056554,910.2885664930815
4614011460370.46,115914218746270.77,2979017273.0276747,3.3250379006850093,1.8200962391037272,87.2557949428506,1.7505382214699479,0.9483270232596945,32.602410049122255,404.93928580546043
18862201453768.08,2459052564883.381,35034814.24957167,1.4835129155051878,8.707534410349826,24.938629456591908,39.67114206172839,1.0922299162849887,38.10532525050024,979.2550869906539
2308951585312.942,172311860153414.9,2595790154.69473,5.476848660724678,3.1785533876076255,81.52642123814921,2.61596714599104,1.0569594120557702,28.20603953771617,608.7339859734043
6629107145689.115,6940739989179.351,48323326.99634028,7.154261862730695,0.48236943924777853,7.816959680692582,1.036810592051772,1.0257928596064565,83.75892012954192,446.9281262681723
1247106061206.2202,14384294397965.373,258786395.27447757,8.482059541628477,6.495283138067899,21.268688489457322,19.314321095408093,1.159494275550234,32.867985877697194,538.099942760246
3375738322390.3745,346953913054979.2,68569716.91507941,7.502408210044381,5.475995694693684,14.854568928219221,2.134734309901679,1.1682125818218467,82.25567835114214,523.481482029166
1739514768826.655,465082971141.95447,276171886.9085593,4.688374244197543,0.8214597339360332,47.692973417512164,15.565056106504109,1.1455523686573352,53.800062376620204,401.0613775659568
2794005385489.925,383880774266191.4,200857000.9137062,8.418202085927607,3.5334768953661673,33.521979729939076,1.4533391462339638,1.0212973825437806,67.40195117501723,761.3477845925544
4264758857560.804,172980255303.04645,683092515.9875156,2.152650477448253,0.6103692728140044,27.079256264007814,19.139406708514922,0.9990528131346437,36.88997104464753,125.86418181145677
901533896271.9451,161430685962200.25,19130528899.40278,9.805329994809163,4.51422822844692,49.492466443554406,4.809944333258573,0.9628999311784544,10.162155123862934,383.1197596368512
6198797204697.539,373182504591872.9,91430502.11008441,3.051695036313675,8.58849197602966,38.297170025305164,3.7677571141873476,1.1482138862703903,91.05988301416814,476.2146775628937
2737452885711.6885,4517146602106.337,150239239.14642325,5.971115868753818,2.9380933754977003,19.57055062784106,12.751881044739022,1.1216075993537795,38.4538192234119,600.4587318666765
1611700508502.5063,1489265726700.1013,292160760.40458363,4.573299625253202,2.990431487019243,53.664788109572996,33.62784390524302,1.1238492830817237,40.19315582547866,527.0952814337163
24405228401978.39,42750197784050.9,86748284.436666,0.6380934442850544,9.836845207119602,95.35189494735275,14.826332926924726,1.0314863602825048,91.74488487373442,357.4701497299807
2010197258777.5757,531631729157861.4,702573980.064093,5.843161178683128,6.028929042899802,52.75243842084774,3.1529242799177952,0.9134408421629803,58.36512212215101,317.26522171710224
5332808160631.049,2051573460013.935,139347349.9949044,1.3547089481173527,6.948126249888074,94.74670478875765,76.78264560403767,0.8618760728189777,64.99606393302865,304.2014663606531
1286646252470.4978,136450961694415.12,3501849731.0444984,4.20402375320155,6.239958274301959,90.56337823355915,9.667888232059688,0.8804887394360454,36.18403538793352,173.40767699459607
5244986868197.347,86463555995535.45,167588385.43472704,4.634087721016157,6.3120566162709615,34.46636917461552,5.643554305764596,0.9285797406648699,45.18066244174713,830.2064376325397
5510162644825.824,208150856229335.34,28992407874.45761,3.2726442525173107,2.785091752356902,55.942240374161045,1.8942181740651363,0.8984671355447666,8.936003342345831,323.69957906983404
14190774091937.287,7093499972581.418,6950491109.645486,1.3807058621230217,9.178523981396976,69.21872761655426,34.10590227965949,0.812911708774489,5.294530190730306,784.9359622694858
18248412261557.336,797861227165.4089,665411793.2360461,1.3107336582631908,3.666353667387988,23.174972978499422,33.11235866410319,1.0021810325181346,12.31819117862636,492.91303380297865
1490088465440.4417,1300186697286.4495,6536137612.657164,5.383814418178554,1.9458464347039723,62.33470400413396,22.014390312214065,1.168478020301765,8.997275908615295,705.9896131771274
7532256146146.03,77546486020841.7,99993241.62830457,3.202478762510711,4.357093376420322,44.12806473203878,3.67522973864744,1.1721302856172497,67.26244339459582,894.4630344306548
757790592705.9395,2169322299479.374,721320896.6573691,6.948826854062419,4.0319579493595885,56.12679223424214,43.81487760070134,1.1564546329067271,27.65380826199639,527.7070684619837
916173059832.5211,11771142619602.793,258035229.51321286,8.588232463251197,7.793320061484661,38.413319101962834,34.16583530419756,0.8763661758445727,40.91740127395589,493.9684460757402
4838498897828.451,22989910685996.74,522558098.52687275,2.624697133734553,8.515219110254643,73.67478552689447,20.174762983391428,0.9518581732870857,29.305874889274634,682.069537023588
5280435182600.354,330218161971.1414,1306667.914826724,9.036066767180392,2.716067312301343,2.267441805232806,28.327929310355152,0.9101770760267075,99.93936254769133,691.7358503184527
962355588126.2837,1029350955919131.8,10283212313.542479,8.98439797623575,8.568602411398635,23.601519740788476,3.298193141678484,1.1830535071037875,14.988649200949421,188.3888095179172
659275832376.0425,159535431076738.9,91672598788.44788,8.593295552050135,8.531269804263985,35.69486696488917,10.233806329555067,1.1994813770688086,4.3527596389825485,235.57262129622885
754308683075.0443,1613073771708.6655,3107959100.8545523,5.60558410067791,4.130917001520102,98.87083255835296,68.07898470112721,0.8421068243303055,17.81641243827917,390.60362238118
994729399701.746,141449866688136.66,503551441.6410633,6.025594506620916,7.80579047074987,78.22975905008113,10.765294016609378,0.9673846396203617,69.49858085341833,302.0411855893825
1002141700799.4402,285833234662506.44,1622009838.4777157,9.842775920494015,2.6536862773662095,63.14988985208112,1.8034244563523139,1.1980319201247338,43.31735047732877,518.9093798719592
4416389414648.663,151187496328050.0,2635916248.076103,2.5354810159430157,2.538134735750586,96.7505442065912,2.685244152974244,0.8232709401708385,45.62022589104291,200.9221426161432
228739895812.4484,5298083720088.194,3388107540.4542694,9.296109495056935,3.682501021925719,99.25416047745577,47.79617870769744,0.821981478423037,36.33915849701936,147.68430094798268
605953467463.1576,16171780298580.004,133854322.04044743,9.4033660135034,4.055659893021583,64.34857152602166,16.03567232378527,1.0829112352253514,95.51402501503365,492.07639012662725
1625587053488.221,275442778886.81244,38760495.93740489,9.429162592186447,0.5573880473011568,27.083284362793645,11.878879639282435,0.8135311556514067,94.94024434340797,634.316662845445
8229614708433.1875,167828400775131.25,422514544.3295033,1.3855317592450345,6.021308408723809,63.57326478713586,5.634504697067232,0.930965115519959,81.93437757610812,142.0612764296937
1510394266896.6636,626349252719842.8,858675162.0747174,5.7500811996758845,6.238843645241303,82.27053258251696,3.4779263781002054,0.922807601050921,67.73672779322298,307.1577945011096
1482943600216.7996,41698846073700.01,1005892970.5199585,9.558601635632696,6.550706805278294,20.16822068914271,10.794070564834248,0.9720472654420503,18.435859566728734,530.7068005380265
12815570463566.41,59501826635321.38,46643779.24522296,2.957865791801841,3.234930457890442,26.957704765541862,2.661004533023155,1.0221545394931095,83.25242844876682,765.8242883852453
757714465347.3414,1074095981316429.9,4793409734.471198,9.758655720935424,5.201811652042782,88.32679320145633,2.122083282697142,1.180240000980465,31.404415751050184,460.5832053638295
11718341004665.705,920119955177228.4,4264738829.9685526,1.7750705729829181,5.942417024074182,28.993632088139396,1.5755767877078661,1.159432572936048,21.31470057351527,174.07131963889208
4530443819711.853,571835196715236.4,169343049.97681126,6.91550106556975,5.10138223100881,9.25671872875926,1.4932758431762863,1.0162135111062833,57.31948522166775,293.94101388792666
1950975632759.4578,2677898462334.3594,1046545933.0750169,4.2358628650396195,3.742816063617898,70.07518368789736,31.784319781991087,0.9774800047300772,22.050543545387693,609.3381111352808
16720766752219.738,31951147254342.92,113271553.16170754,1.9242187148578662,1.8747400412710233,57.78033475027899,2.249541769288842,1.0539536352996155,74.49329917150885,817.2922589137024
21714943310646.332,405734627288020.06,161881859.01199082,6.136373147344791,9.899683331986356,2.3532199161185696,1.7835753155077179,0.8889385960191004,14.367062706640736,745.4526911814195
941006768927.7683,22044050475.48825,33016885.458516214,7.100610071981346,0.6710755249994235,75.05282536764267,74.16163937281226,0.8672193241373937,96.63807682910787,889.1065400294362
